OBJECTID	NAMOBJ	REMARK	x	y
8082	Poskesri Pangkalan	Puskesmas/Puskesmas Pembantu	100.736962999	0.0804529979999984
8083	Poskesri Pasarusang	Puskesmas/Puskesmas Pembantu	100.728386001	0.0911180009999839
8084	Poskesri Pangkalan	Puskesmas/Puskesmas Pembantu	100.722522	0.0924900019999768
8085	Poskesri Kampuangbaru	Puskesmas/Puskesmas Pembantu	100.729850348	0.103038598000012
8086	Puskesmas Pangkalan	Puskesmas/Puskesmas Pembantu	100.737812002	0.0801150010000242
8087	Poskesri Lubuknago	Puskesmas/Puskesmas Pembantu	100.721791001	0.0979819550000229
8088	Poskesdes Sumbersari	Puskesmas/Puskesmas Pembantu	100.8684521	0.661330700000008
8089	Puskesmas Tapunghulu	Puskesmas/Puskesmas Pembantu	100.8829292	0.648085700000024
8090	Puskesmas Pembantu Gantingdamai	Puskesmas/Puskesmas Pembantu	100.968493	0.343935999999985
8091	Poskesdes Lubukagung	Puskesmas/Puskesmas Pembantu	100.798314	0.350706000000002
8092	Poskesdes Pulauterap	Puskesmas/Puskesmas Pembantu	100.927155	0.317164999999989
8093	Puskesmas Pembantu Empatbalai	Puskesmas/Puskesmas Pembantu	100.945897	0.326233999999999
8094	Poskesdes Empatbalai	Puskesmas/Puskesmas Pembantu	100.937718	0.331779999999981
8095	Puskesmas Pembantu Pulaujambu	Puskesmas/Puskesmas Pembantu	100.948063	0.339516000000003
8096	Puskesmas Pembantu Kuok	Puskesmas/Puskesmas Pembantu	100.952492	0.329008999999985
8097	Puskesmas Pembantu Salo	Puskesmas/Puskesmas Pembantu	100.998118	0.335247999999979
8098	Puskkesmas Ganting	Puskesmas/Puskesmas Pembantu	100.980374	0.330407999999977
8099	Puskesmas Kuok	Puskesmas/Puskesmas Pembantu	100.933118	0.315521999999987
8100	Puskesmas Pembantu Kotoranah	Puskesmas/Puskesmas Pembantu	100.751644224	0.412408914000025
8101	Puskesmas Kotomasjid	Puskesmas/Puskesmas Pembantu	100.846345	0.332123000000024
8102	Puskesmas Pembantu Pulaugadang	Puskesmas/Puskesmas Pembantu	100.82286	0.343747000000008
8103	Poskesdes Ranahsungkai	Puskesmas/Puskesmas Pembantu	100.774867	0.377877000000012
8104	Puskesmas Kabun	Puskesmas/Puskesmas Pembantu	100.779281286	0.444239191000008
8105	Poskesdes Bumiasih	Puskesmas/Puskesmas Pembantu	100.846090587	0.458018118999973
8106	Puskesmas Pembantu	Puskesmas/Puskesmas Pembantu	100.770366713	0.493245832000014
8107	Puskesmas Pembantu Dusun Gondotengah	Puskesmas/Puskesmas Pembantu	100.70088	0.51695380000001
8108	Puskesmas Pembantu Aliantan	Puskesmas/Puskesmas Pembantu	100.7461472	0.523660399999983
8109	Puskesmas Ujungbatu	Puskesmas/Puskesmas Pembantu	100.532997	0.71109899999999
8110	Puskesmas Dayon	Puskesmas/Puskesmas Pembantu	100.556579	0.612724000000014
8111	Poskesdes Bonotapung	Puskesmas/Puskesmas Pembantu	100.587418	0.616967999999986
8112	Puskesmas Tadun	Puskesmas/Puskesmas Pembantu	100.664861526	0.586740066000004
8113	Puskesmas Pembantu Kumain	Puskesmas/Puskesmas Pembantu	100.656056867	0.552078956999992
8114	Puskesmas Pembantu Sungaikuning	Puskesmas/Puskesmas Pembantu	100.595477445	0.572109508999972
8115	Poskesdes Kototuo Barat	Puskesmas/Puskesmas Pembantu	100.6752391	0.302959499999986
8116	Puskesmas Pembantu Sungaikandis	Puskesmas/Puskesmas Pembantu	100.507327	0.47733599999998
8117	Poskesdes Bangkolansalak	Puskesmas/Puskesmas Pembantu	100.524263	0.481689000000017
8118	Puskesmas Bersurat	Puskesmas/Puskesmas Pembantu	100.7441392	0.321097699999996
8119	Poskesdes Muaratakus	Puskesmas/Puskesmas Pembantu	100.6485482	0.326846499999988
8120	Puskesmas Sibiruang	Puskesmas/Puskesmas Pembantu	100.529706062	0.378987246000008
8121	Puskesmas Sibiruang	Puskesmas/Puskesmas Pembantu	100.538646767	0.371108214000003
8122	Puskesmas Pembantu Lubukbendahara Timur	Puskesmas/Puskesmas Pembantu	100.485254	0.682610000000011
8123	Poskesdes Lubuk Betung	Puskesmas/Puskesmas Pembantu	100.498647	0.688354000000004
8124	Puskesmas Pendalianempatkoto	Puskesmas/Puskesmas Pembantu	100.485797	0.513549000000012
8125	Poskesdes Airpanas	Puskesmas/Puskesmas Pembantu	100.452873	0.540884000000005
8126	Puskesmas Pembantu Sikebaujaya	Puskesmas/Puskesmas Pembantu	100.473232183	0.569402002999993
8127	Puskesmas Pembantu Rokantimur	Puskesmas/Puskesmas Pembantu	100.444016027	0.572541354999998
8128	Puskesmas Rokanempatkoto	Puskesmas/Puskesmas Pembantu	100.416019583	0.567363329999978
8129	Puskesmas Pembantu Lubukbendahara	Puskesmas/Puskesmas Pembantu	100.482652207	0.681810605999999
8130	Poskesdes Alahan	Puskesmas/Puskesmas Pembantu	100.47719884	0.682273552000026
8131	Poskesri Galugua	Puskesmas/Puskesmas Pembantu	100.364029	0.357159000000024
8132	Poskesri Kayugodang	Puskesmas/Puskesmas Pembantu	100.440694	0.317908999999986
8133	Puskesmas Pembantu Muaroseilolo	Puskesmas/Puskesmas Pembantu	100.296987295	0.346558374999972
8134	Puskesmas Pembantu Pangian	Puskesmas/Puskesmas Pembantu	100.253598524	0.405358275000026
8135	Puskesmas Kampungpasir	Puskesmas/Puskesmas Pembantu	100.089973593	0.423217546999979
8136	Puskesmas Panti	Puskesmas/Puskesmas Pembantu	100.057094093	0.361757147999981
8137	Puskesmas Sitombol	Puskesmas/Puskesmas Pembantu	100.042611693	0.452242748000003
8138	Puskesmas Rao	Puskesmas/Puskesmas Pembantu	100.010445	0.546297999999979
8139	Puskesmas Langsatkadap	Puskesmas/Puskesmas Pembantu	100.04585	0.521867999999984
8140	Puskesmas Kecamatan Rao	Puskesmas/Puskesmas Pembantu	100.018033	0.561333999999988
8141	Puskesmas Kotorajo	Puskesmas/Puskesmas Pembantu	100.016493	0.656740000000013
8142	Puskesmas Lubukgadang	Puskesmas/Puskesmas Pembantu	100.15231	0.572203000000002
8143	Puskesmas Abam	Puskesmas/Puskesmas Pembantu	100.120269375	0.581925948999981
8144	Poskesdes Kototuo	Puskesmas/Puskesmas Pembantu	100.6910725	0.300236100000006
8145	Puskesmas Salibawan	Puskesmas/Puskesmas Pembantu	100.109886793	0.250574346000008
8146	Puskesmas Pembantu Suligi	Puskesmas/Puskesmas Pembantu	100.520553999	0.517020003000027
8147	Puskesmas Pembantu Sungaiagung	Puskesmas/Puskesmas Pembantu	100.7747422	0.566319099999987
8148	Puskesmas Pembantu Bangkosempurna	Puskesmas/Puskesmas Pembantu	100.703212	1.694143
8149	Puskesmas Harapanmakmur	Puskesmas/Puskesmas Pembantu	100.424185563	1.72791802299997
8150	Puskesmas Pembantu Sukamaju	Puskesmas/Puskesmas Pembantu	100.4650137	1.65067210000001
8151	Puskesmas Pembantu Gelora	Puskesmas/Puskesmas Pembantu	100.4582664	1.68581080000001
8152	Puskesmas Pasirputih	Puskesmas/Puskesmas Pembantu	100.4942389	1.730479
8153	Poskesdes Bangkobalam	Puskesmas/Puskesmas Pembantu	100.688351	1.63132400000001
8154	Puskesmas Pembantu Balamsempurna	Puskesmas/Puskesmas Pembantu	100.65666	1.70293900000001
8155	Poskesdes Baganbatu	Puskesmas/Puskesmas Pembantu	100.399696324	1.69074646199999
8156	Poskesdes Bayangkarajaya	Puskesmas/Puskesmas Pembantu	100.401962372	1.734619522
8157	Puskesmas Pembantu Bagansapta Permai	Puskesmas/Puskesmas Pembantu	100.392691065	1.74639701799998
8158	Puskesmas Pembantu Bahteramakmur	Puskesmas/Puskesmas Pembantu	100.4438436	1.59737810000001
8159	Puskesmas Pembantu Pondokkresek	Puskesmas/Puskesmas Pembantu	100.4733305	1.5655964
8160	Poskesdes Tanjungmedan	Puskesmas/Puskesmas Pembantu	100.5013621	1.5233154
8161	Puskesmas Pembantu Pematangdamar	Puskesmas/Puskesmas Pembantu	100.7025033	1.56295799999998
8162	Puskesmas Pembantu Balaijaya	Puskesmas/Puskesmas Pembantu	100.546031	1.692229
8163	Puskesmas Balaijaya	Puskesmas/Puskesmas Pembantu	100.538959	1.69129099999998
8164	UPTD Puskesmas Kecamatan Pujud	Puskesmas/Puskesmas Pembantu	100.6463421	1.43421089999998
8165	Puskesmas Tambusai Utara	Puskesmas/Puskesmas Pembantu	100.3960157	1.26949509999997
8166	Puskesmas Tambusai Utara Dua	Puskesmas/Puskesmas Pembantu	100.441665	1.34839099999999
8167	Puskesdes Dusun Sembilan Jadimulya	Puskesmas/Puskesmas Pembantu	100.2696331	1.32021930000002
8168	Puskesmas Pembantu Bagantoreh	Puskesmas/Puskesmas Pembantu	100.3944825	1.49602850000002
8169	Puskesmas Pembantu Tanjungsari	Puskesmas/Puskesmas Pembantu	100.3865723	1.4442818
8170	Puskesmas Pembantu Tanjungrejo	Puskesmas/Puskesmas Pembantu	100.2982292	1.46471289999999
8171	Puskesmas Kosik Putih Kecamatan Simangambat	Puskesmas/Puskesmas Pembantu	100.2680437	1.44280049999998
8172	Puskesmas Pembantu Sungaitapah	Puskesmas/Puskesmas Pembantu	100.530263	1.31772899999999
8173	Puskesmas Pembantu Rantaubinuangsakti	Puskesmas/Puskesmas Pembantu	100.687872	1.25047999999998
8174	Puskemas Pembantu Kepenuhan Barat Mulia	Puskesmas/Puskesmas Pembantu	100.491984401	1.050220701
8175	Poskesdes Sungaisitohang	Puskesmas/Puskesmas Pembantu	100.352626704	1.03070340199997
8176	Puskesmas Talikumain	Puskesmas/Puskesmas Pembantu	100.254474403	1.07367070100003
8177	Puskesmas Batas	Puskesmas/Puskesmas Pembantu	100.272118596	1.00905049699998
8178	Puskesmas Bangunjaya	Puskesmas/Puskesmas Pembantu	100.264342603	1.2068337
8179	Puskesmas Pembantu Kepenuhan Barat Seirokanjaya S*	Puskesmas/Puskesmas Pembantu	100.563231002	1.03572409600002
8180	Puskesmas Rawat Inap Kotatengah	Puskesmas/Puskesmas Pembantu	100.556878504	1.08268879799999
8181	Puskesmas Pembantu SP Satu Kepenuhanraya	Puskesmas/Puskesmas Pembantu	100.532379797	1.11866150100002
8182	Puskesmas Pembantu Sp Dua Kepenuhanbaru	Puskesmas/Puskesmas Pembantu	100.533185398	1.13181630000003
8183	Puskesmas Sp Dua Kepenuhanbaru	Puskesmas/Puskesmas Pembantu	100.535704403	1.12973199800001
8184	Puskesmas Sp Kepenuhanmakmur	Puskesmas/Puskesmas Pembantu	100.579355104	1.14042770399999
8185	Puskesmas Sp Empat Kepenuhansejati	Puskesmas/Puskesmas Pembantu	100.597326998	1.16284799699997
8186	Puskesmas Sp Kepenuhanmulya	Puskesmas/Puskesmas Pembantu	100.621193604	1.17706250399999
8187	Puskesmas Pembantu Pasirutamapandak	Puskesmas/Puskesmas Pembantu	100.602702397	1.10428500400002
8188	Puskesmas Pembantu Ulakpatian	Puskesmas/Puskesmas Pembantu	100.677378604	1.17257969500002
8189	Puskesmas Pembantu Pasirutamaluhur	Puskesmas/Puskesmas Pembantu	100.6658159	1.03129669800001
8190	Puskesbun Lubukbunut	Puskesmas/Puskesmas Pembantu	100.010225403	1.046073998
8191	Puskesmas Huragi	Puskesmas/Puskesmas Pembantu	100.067082996	1.06310170299997
8192	Puskesmas Pembantu Tambusai	Puskesmas/Puskesmas Pembantu	100.129667098	1.06548690300002
8193	Poskesdes Mekar Jaya	Puskesmas/Puskesmas Pembantu	100.240427798	1.226895001
8194	Puskesmas Pembantu Pasarpanyabungan	Puskesmas/Puskesmas Pembantu	100.089165672	1.06234272099999
8195	Pustu Pembantu Lenggadai Hulu	Puskesmas/Puskesmas Pembantu	100.962861111	1.87248888900001
8196	Pustu Seisialang	Puskesmas/Puskesmas Pembantu	100.901547222	1.98337500000002
8197	Puskesmas Batuhampar	Puskesmas/Puskesmas Pembantu	100.914044444	1.94486944499999
8198	Pustu Bantayan	Puskesmas/Puskesmas Pembantu	100.92715	1.92733611099999
8199	Pustu Telukbano Satu	Puskesmas/Puskesmas Pembantu	100.855797222	1.86198611100002
8200	Pustu Suak Temenggung	Puskesmas/Puskesmas Pembantu	100.872216667	1.94351388899997
8201	Puskesdes Pekaitan	Puskesmas/Puskesmas Pembantu	100.847472222	1.97694444500002
8202	Pustu Rokanbaru	Puskesmas/Puskesmas Pembantu	100.87055	1.9126
8203	Poskesdes Telukbano	Puskesmas/Puskesmas Pembantu	100.873738889	1.85860277799998
8204	Pustu Sungaimanasib	Puskesmas/Puskesmas Pembantu	100.892061111	1.80119722299997
8205	Pustu Sungaimanasib	Puskesmas/Puskesmas Pembantu	100.917647301	1.810572573
8206	Puskesmas Bangkokanan	Puskesmas/Puskesmas Pembantu	100.946275	1.77119166599999
8207	Pustu Bantayanbaru	Puskesmas/Puskesmas Pembantu	100.937825	1.94404722299998
8208	Poskesdes Buluhcina	Puskesmas/Puskesmas Pembantu	100.500722222	1.773444445
8209	Poskesdes Lubukjawi	Puskesmas/Puskesmas Pembantu	100.520019444	1.772730556
8210	Pustu Dan Perpustakaan Pinangdamai	Puskesmas/Puskesmas Pembantu	100.27135001	1.83981114199997
8211	Bidan Simpang Kanan	Puskesmas/Puskesmas Pembantu	100.316422193	1.86128336399997
8212	Puskesmas Simpang Kanan	Puskesmas/Puskesmas Pembantu	100.306763921	1.83030280100002
8213	Bidan Fatimah Pinangdamai	Puskesmas/Puskesmas Pembantu	100.267069474	1.836122246
8214	Puskesmas Beringinjaya Baganbatu	Puskesmas/Puskesmas Pembantu	100.357841642	1.767147201
8215	Pustu Bagan Sinembah Barat	Puskesmas/Puskesmas Pembantu	100.424311089	1.79189999900001
8216	Poskesdes Salak	Puskesmas/Puskesmas Pembantu	100.453455535	1.77046107199999
8217	Pustu Salak	Puskesmas/Puskesmas Pembantu	100.450475033	1.77076670500003
8218	Pustu Makmurjaya	Puskesmas/Puskesmas Pembantu	100.405452794	1.764288905
8219	Pustu Kotaparit	Puskesmas/Puskesmas Pembantu	100.400141695	1.821213919
8220	Pustu Bukitdamar	Puskesmas/Puskesmas Pembantu	100.355816678	1.83885559300001
8221	Bidan Sulumpangarungan	Puskesmas/Puskesmas Pembantu	100.257488922	1.89560555499997
8222	Poskesdes Tanjungleban	Puskesmas/Puskesmas Pembantu	100.481741697	1.99612222500002
8223	Poskesdes Bagansinembah Utara	Puskesmas/Puskesmas Pembantu	100.47446108	1.88540556200002
8224	Bidan Marinaliliani Pangarungan	Puskesmas/Puskesmas Pembantu	100.251605572	1.900363857
8225	Pustu Pancamukti	Puskesmas/Puskesmas Pembantu	100.466625032	1.812275021
8226	Poskesdes Kampungbaru	Puskesmas/Puskesmas Pembantu	100.493691632	1.83544443800002
8227	Pustu Lubukjawi	Puskesmas/Puskesmas Pembantu	100.512841667	1.78120000000001
8228	Pos Kesehatan Pelintung	Puskesmas/Puskesmas Pembantu	101.697854977	1.66158799999999
8229	Poskesdes Pelintung	Puskesmas/Puskesmas Pembantu	101.744165998	1.65513804099999
8230	Puskesmas Api-api Tenggayun	Puskesmas/Puskesmas Pembantu	101.936891013	1.507835984
8231	Puskesmas Sepahat Bukitbatu	Puskesmas/Puskesmas Pembantu	101.883581019	1.55326598300002
8232	Puskesmas Tenggayun	Puskesmas/Puskesmas Pembantu	101.904996028	1.53751496199999
8233	Puskesmas Telukmakmur	Puskesmas/Puskesmas Pembantu	101.525785988	1.63911502799999
8234	Puskesmas Guntung	Puskesmas/Puskesmas Pembantu	101.563545037	1.63227899899999
8235	Puskesmas Sungaikemili	Puskesmas/Puskesmas Pembantu	101.539037023	1.63881897900001
8236	Puskesmas Pelintung	Puskesmas/Puskesmas Pembantu	101.582413958	1.63270597399998
8237	Poskesdes Terkul	Puskesmas/Puskesmas Pembantu	101.59208701	1.697357017
8238	Puskesmas Batupanjang	Puskesmas/Puskesmas Pembantu	101.515507009	1.71257000399999
8239	Puskesmas Pembantu Pergam	Puskesmas/Puskesmas Pembantu	101.670688977	1.73219002799999
8240	Puskesmas Pembantu Sukarjomesim	Puskesmas/Puskesmas Pembantu	101.708231019	1.75021003000001
8241	Puskesmas Pembantu Teluklecah	Puskesmas/Puskesmas Pembantu	101.744113024	1.87117396799999
8242	Puskesmas Teluklecah	Puskesmas/Puskesmas Pembantu	101.741729965	1.836646981
8243	Poskesdes Hutanpanjang	Puskesmas/Puskesmas Pembantu	101.687302999	1.94588597799998
8244	Poskesdes Paritkebumen	Puskesmas/Puskesmas Pembantu	101.727406969	1.89292198999999
8245	Puskesmas Pembantu Hutanpanjang	Puskesmas/Puskesmas Pembantu	101.693439977	1.97190097599997
8246	Puskesmas Pembantu Pangkalannyirih	Puskesmas/Puskesmas Pembantu	101.714697992	1.94098902000002
8247	Puskesmas Pembantu Paritkebumen	Puskesmas/Puskesmas Pembantu	101.713800039	1.89812798999998
8248	Poskesdes Titiakar	Puskesmas/Puskesmas Pembantu	101.61991803	1.99246798600001
8249	Puskesmas Mundam	Puskesmas/Puskesmas Pembantu	101.505268011	1.65788696999999
8250	Puskesmas Sungaibakau	Puskesmas/Puskesmas Pembantu	100.978288435	2.285158481
8251	Poskesdes Rajamuda	Puskesmas/Puskesmas Pembantu	100.902205323	2.25744947499999
8252	Poskesdes Sungainyamuk	Puskesmas/Puskesmas Pembantu	100.883163563	2.26000184399999
8253	Pustu Rajabejamu	Puskesmas/Puskesmas Pembantu	100.898210173	2.26406816399998
8254	Poskesdes Telukpenyalean	Puskesmas/Puskesmas Pembantu	100.2787903	2.56850574800001
8255	Poskesdes Panipahan Laut	Puskesmas/Puskesmas Pembantu	100.342775147	2.43449640699998
8256	Poskesdes Sungaitengar	Puskesmas/Puskesmas Pembantu	100.363282895	2.35099940700002
8257	Poskesdes Sungaiular Kiri	Puskesmas/Puskesmas Pembantu	100.343273276	2.38195771599999
8258	Puskesmas Panipahan	Puskesmas/Puskesmas Pembantu	100.343117208	2.46858862699997
8259	Pustu Pasirlimaukapas	Puskesmas/Puskesmas Pembantu	100.386104554	2.29981464700001
8260	Pustu Telukpulai Darat	Puskesmas/Puskesmas Pembantu	100.330887508	2.48144310599997
8261	Bidan Nazrah Siak	Puskesmas/Puskesmas Pembantu	100.812591667	2.16105555600001
8262	Puskesmas Bagansiapi-api	Puskesmas/Puskesmas Pembantu	100.808533333	2.170711111
8263	Pustu Serusa	Puskesmas/Puskesmas Pembantu	100.829875	2.231688889
8264	Pustu Baganbarat	Puskesmas/Puskesmas Pembantu	100.789377778	2.16011111099999
8265	Pustu Labuhantanggakecil	Puskesmas/Puskesmas Pembantu	100.901922222	2.00704999999999
8266	Pustu Labuhantanggakecil	Puskesmas/Puskesmas Pembantu	100.892862777	2.02533550999999
8267	Pustu Labuhantanggabaru	Puskesmas/Puskesmas Pembantu	100.909947222	2.03262777800001
8268	Puskesmas Kubu	Puskesmas/Puskesmas Pembantu	100.626183333	2.04833888899998
8269	Pustu Sungaipinang	Puskesmas/Puskesmas Pembantu	100.643405556	2.05567777800002
8270	Pustu Sungaikubu	Puskesmas/Puskesmas Pembantu	100.624252778	2.056413889
8271	Pustu Kubu	Puskesmas/Puskesmas Pembantu	100.649291667	2.08601388900001
8272	Pustu Sungaisegajah	Puskesmas/Puskesmas Pembantu	100.600572222	2.08030277699999
8273	Bidan Telukpanji Empat	Puskesmas/Puskesmas Pembantu	100.269079335	2.03813189900001
8274	Bidan Telukpanji Tiga	Puskesmas/Puskesmas Pembantu	100.266113895	2.024200033
8275	Bidan Telukpanji	Puskesmas/Puskesmas Pembantu	100.269138856	2.03632503400001
8276	Poskesdes Tuah Sekato Kepenghuluan Sungaidaun	Puskesmas/Puskesmas Pembantu	100.39834448	2.140072207
8277	Pustu Sungaidaun	Puskesmas/Puskesmas Pembantu	100.471427784	2.18602220899999
8278	Poskesdes Sungaidaun	Puskesmas/Puskesmas Pembantu	100.471138916	2.19554444699997
8279	Puskesmas Pembantu Makeruh	Puskesmas/Puskesmas Pembantu	101.728240968	2.02934500800001
8280	Poskesdes Telukrhu	Puskesmas/Puskesmas Pembantu	101.663417006	2.11950000399997
8281	Puskesmas Pembantu Kador	Puskesmas/Puskesmas Pembantu	101.699322983	2.045711009
8282	Puskesmas Pembantu Tanjungpunak	Puskesmas/Puskesmas Pembantu	101.697803009	2.09881698700002
8283	Puskesmas Pembantu Telukrhu	Puskesmas/Puskesmas Pembantu	101.67379003	2.11129202500001
8284	Puskesmas Rupat Utara	Puskesmas/Puskesmas Pembantu	101.639063973	2.10969099800002
8285	Puskesmas Pembantu Titiakar	Puskesmas/Puskesmas Pembantu	101.585526997	2.03442502799999
8286	Puskesmas Pembantu Titiakar	Puskesmas/Puskesmas Pembantu	101.582528958	2.05842803199999
11066	Puskesmas Bayunglencir	Puskesmas/Puskesmas Pembantu	103.68215	-2.05339900000001
11067	Puskesmas Pembantu Bukitmas	Puskesmas/Puskesmas Pembantu	103.411705	-2.04963199999997
11068	Poskesdes Ujungtanjung	Puskesmas/Puskesmas Pembantu	103.507101	-2.047889
11069	Puskesmas Sungaibahar	Puskesmas/Puskesmas Pembantu	103.491915	-2.04769399999998
11070	Puskesmas Pembantu Seibutang	Puskesmas/Puskesmas Pembantu	103.115714	-2.04240199999998
11071	Puskesmas Mandiangin	Puskesmas/Puskesmas Pembantu	102.96139	-2.04178400000001
11072	Puskesmas Mandiangin	Puskesmas/Puskesmas Pembantu	102.964162	-2.03780799999998
11073	Puskesmas Pembantu Bukitmakmur	Puskesmas/Puskesmas Pembantu	103.378699	-2.03719599999999
11074	Puskesmas Butangbaru	Puskesmas/Puskesmas Pembantu	103.128423	-2.03621199999998
11075	Puskesmas Pembantu Guruhbaru	Puskesmas/Puskesmas Pembantu	103.078797	-2.03610600000002
11076	Puskesmas Pembantu Tanjungbaru	Puskesmas/Puskesmas Pembantu	103.535008	-2.03333199999997
11077	Puskesmas Pembantu Mandiangin Tuo	Puskesmas/Puskesmas Pembantu	102.959708	-2.02739000000003
11078	Puskesmas Pembantu Trijaya	Puskesmas/Puskesmas Pembantu	103.448032	-2.02536199999997
11079	Puskesmas Pembantu Tanjunglebar	Puskesmas/Puskesmas Pembantu	103.514282	-2.01461799999998
11080	Puskesmas Pembantu Rantauharapan	Puskesmas/Puskesmas Pembantu	103.419324	-2.011326
11081	Puskesmas Pembantu Rantauharapan	Puskesmas/Puskesmas Pembantu	103.419354	-2.01027099999999
11082	Poskesdes Baktimulya	Puskesmas/Puskesmas Pembantu	103.402449	-2.00871699999999
11083	Puskesmas Pembantu Jatibaru	Puskesmas/Puskesmas Pembantu	103.17177	-2.00680499999999
11084	Puskesmas Sungaibahar	Puskesmas/Puskesmas Pembantu	103.407679	-2.00662599999998
11085	Pustu Rimbaukur	Puskesmas/Puskesmas Pembantu	103.68641807	-2.99701732099999
11086	Poskesdes Jungut Indah Binginjungut	Puskesmas/Puskesmas Pembantu	103.276267795	-2.99461912700002
11087	Poskesdes Jajaran Baru Satu	Puskesmas/Puskesmas Pembantu	103.015865924	-2.99013485
11088	Poskesdes Cintakarya	Puskesmas/Puskesmas Pembantu	103.643022152	-2.98699708499998
11089	Puskesmas Cintakarya	Puskesmas/Puskesmas Pembantu	103.658205791	-2.98145340399998
11090	Pustu Rantaujaya	Puskesmas/Puskesmas Pembantu	102.783242357	-2.97933631900003
11091	Poskesdes Pendingan	Puskesmas/Puskesmas Pembantu	103.302199611	-2.97743271899998
11092	Poskesdes Airputih Ulu	Puskesmas/Puskesmas Pembantu	103.622418219	-2.974417625
11093	Puskesmas Belitijaya	Puskesmas/Puskesmas Pembantu	103.151764723	-2.97318378599999
11094	Poskesdes Belitijaya	Puskesmas/Puskesmas Pembantu	103.152161364	-2.97264191099998
11095	Poskesdes Sumberrezeki	Puskesmas/Puskesmas Pembantu	103.550418797	-2.97063491799997
11096	Pustu Sungaibatang	Puskesmas/Puskesmas Pembantu	103.700539062	-2.969538247
11097	Poskesdes Margasakti	Puskesmas/Puskesmas Pembantu	103.226461097	-2.96260034800002
11098	Poskesdes Airputih Ilir	Puskesmas/Puskesmas Pembantu	103.651168614	-2.96088647800002
11099	Poskesdes Mawar Semangus Lama	Puskesmas/Puskesmas Pembantu	103.31349982	-2.957898871
11100	Poskesdes Karyamulya	Puskesmas/Puskesmas Pembantu	102.925162388	-2.955094653
11101	Pustu Rejosari	Puskesmas/Puskesmas Pembantu	102.890208399	-2.95491093300001
11102	Pustu Semangus Baru	Puskesmas/Puskesmas Pembantu	103.314368324	-2.95458136100001
11103	Poskesdes Wargamulya	Puskesmas/Puskesmas Pembantu	103.599873027	-2.95363228999997
11104	Pustu Karyamukti	Puskesmas/Puskesmas Pembantu	103.121182964	-2.94775044099998
11105	Poskesdes Karyamukti	Puskesmas/Puskesmas Pembantu	103.124039285	-2.94458146300002
11106	Poskesdes Sialangagung	Puskesmas/Puskesmas Pembantu	103.62040483	-2.943899139
11107	Puskesmas Karyasakti	Puskesmas/Puskesmas Pembantu	103.199204344	-2.94274382399999
11108	Pustu Sialangagung	Puskesmas/Puskesmas Pembantu	103.62049658	-2.94244309700002
11109	Pustu Muararengas	Puskesmas/Puskesmas Pembantu	103.303495711	-2.94139797000003
11110	Poskesdes Sukamaju	Puskesmas/Puskesmas Pembantu	103.471506326	-2.93926345699998
11111	Pustu Talangpiase	Puskesmas/Puskesmas Pembantu	103.714701096	-2.93683987100002
11112	Poskesdes Muararengas	Puskesmas/Puskesmas Pembantu	103.307641888	-2.93564382800002
11113	Pustu Sukajaya	Puskesmas/Puskesmas Pembantu	103.549661026	-2.93063155099998
14264	Puskesmas Jeraya	Puskesmas/Puskesmas Pembantu	98.437301683	3.13734400599998
14265	Puskesmas Namanteran	Puskesmas/Puskesmas Pembantu	98.437158448	3.18602318299997
14266	Puskesmas Pembantu B.K.I.A Laubuluh	Puskesmas/Puskesmas Pembantu	98.269709229	3.179503791
14267	Puskesmas Kutabuluhgugung	Puskesmas/Puskesmas Pembantu	98.278792095	3.17650733099998
14268	Puskesmas Kutabuluh	Puskesmas/Puskesmas Pembantu	98.281405915	3.170881845
14269	Puskesmas Jinabun	Puskesmas/Puskesmas Pembantu	98.290704338	3.16839149800001
14270	Puskesmas Pembantu Gurusinga	Puskesmas/Puskesmas Pembantu	98.49354791	3.16060476600001
14271	Puskesdes Kabayaken	Puskesmas/Puskesmas Pembantu	98.422400579	3.21401461699998
14272	Puskesmas Pembantu Bandarmeriah	Puskesmas/Puskesmas Pembantu	98.406443619	3.08574288699998
14273	Puskesmas Singa	Puskesmas/Puskesmas Pembantu	98.462433525	3.07488112700003
14274	Puskesmas Munte	Puskesmas/Puskesmas Pembantu	98.349099137	3.07375880299998
14275	Puskesmas Cimbang	Puskesmas/Puskesmas Pembantu	98.395613963	3.10796462299999
14276	Puskesmas Pembantu Singgamanik	Puskesmas/Puskesmas Pembantu	98.328616655	3.103590731
14277	Puskesmas Pembantu Sigenderang	Puskesmas/Puskesmas Pembantu	98.310308049	3.02578892000002
14278	Puskesmas Juhar	Puskesmas/Puskesmas Pembantu	98.282973381	3.021419315
14279	Polindes Bekilang	Puskesmas/Puskesmas Pembantu	98.323191952	3.01456140699997
14280	Puskesmas Pembantu Pernantin	Puskesmas/Puskesmas Pembantu	98.356731376	3.01125222399997
14281	Puskesmas Tiganderket	Puskesmas/Puskesmas Pembantu	98.357944362	3.13475604400003
14282	Puskesmas Durinrugun	Puskesmas/Puskesmas Pembantu	98.126582783	3.066227255
14283	Puskesmas Pembantu Lauperanggunan	Puskesmas/Puskesmas Pembantu	98.133641819	3.06099537300003
14284	Polindes Mangganmolin	Puskesmas/Puskesmas Pembantu	98.075153636	3.05933612600001
14285	Puskesmas Tanahpinem	Puskesmas/Puskesmas Pembantu	98.150022501	3.045186957
